ID,rootId,lemmaId,rootValue,lemmaValue,lemmaValueUV,lemmaTagValue,citation,meaning,meaningHead,authorName,source,additionalTag,DateHijri,DateSolar,headCitation,quranicReading,referenceSourceReadingQuran,referenceSourceReadingQuranStr,referenceSourceAyahNbr,referenceSourcePage,referenceSourcePart,referenceSourceHaditNbr,remarks,newFormValue,semanticFieldValue,quranic,ismeaning,issemantic,isnewform,istool,newformtype,MeaningCount,isContainCarving,isContainEtymological,isDeathDate,verbaldate,referencesourcelastseen,CreatedDate,remarksargument
255253,6,160,ركب,مُرْتَكِب,مرتكب,مُرْتَكِب [اسْمُ فَاعِل],فَمَالَ إِلَيَّ حِينَ رَأَى سُرُورِي***بِهَا، وَاللَّيْلُ مُرْتَكِبُ الرِّتَاجِ,المُرْتَكِبُ الشَّيْءَ: الَّذِي يَعْتَلِيهِ وَيَمْتَطِيهِ.,المرتكب الشيء,أبو نُواسٍ (الحسن بن هانئ الحَكَميّ),ديوان أبي نواس الحسن بن هانئ: حققه وضبطه وشرحه: أحمد عبد المجيد الغزالي، دار الكتاب العربي، بيروت، د.ت.,اسْمُ فَاعِل,198,813,قَالَ يَصِفُ خَمَّارًا مَالَ إِلَيْهِ حِينَ عَلَا اللَّيْلُ بَابَهُ:,,,,,93,,,الرتاج: الباب العظيم.,,,0,True,False,False,False,0,0,True,True,True,ن198هـ=813م,,2024-09-15T10:36:02.85+03:00,
420302,6,160,ركب,مُرْتَكِب,مرتكب,مُرْتَكِب [اسْمُ فَاعِل],"""فَقُلْتُ لَهُ: إِنَّمَا يَرَى أَنَّ لَهُ عَلَيْهِ فَضْلًا بِالعَافِيَةِ، إِذَا رَآهُ مُرْتَكِبًا لِلْمَعَاصِي؟""",المُرْتَكِبُ لِلْمَعَاصِي وَنَحْوِهَا: الَّذِي يَأْتِيهَا وَيَقَعُ فِيهَا.,المرتكب للمعاصي ونحوها,حفص بن غياث بن طلق بن معاوية بن مالك بن الحارث,الأصول من الكافي: محمّد بن يعقوب الكُلينيّ (ت، 329هـ)، صححه وعلق عليه: علي أكبر الغفاري، دار الكتب الإسلامية، طهران، ط3، (1388هـ).,اسْمُ فَاعِل,148,765,قَالَ يَسْأَلُ جَعْفَرًا الصَّادِقَ حِينَ قَالَ: مَنْ رَأَى أَنَّ لَهُ عَلَى غَيْرِهِ فَضْلًا فَهُوَ مِنَ المُسْتَكْبِرِينَ:,,,,,128,8,,,,,0,True,False,False,False,0,3,True,True,False,148هـ=765م,,2024-09-15T10:36:34.197+03:00,تاريخ استعمال الشّاهد، مرتبط بـ (بوفاة جعفر الصّادق).
420304,6,160,ركب,مُرْتَكِب,مرتكب,مُرْتَكِب [اسْمُ فَاعِل],"""وَمِنْ مَنَافِعِ الحَمَّامِ: أَنَّهُ يُطَرِّي البَدَنَ، وَيَفْتَحُ المَسَامَّ، وَيُجَلِّي الأَوْسَاخَ المُرْتَكِبَةَ فِيهَا، وَيُخَفِّفُ الِامْتِلَاءَ""",المُرْتَكِبُ مِنَ الأَشْيَاءِ: المُرْتَكِمُ المُتَجَمِّعُ.,المرتكب من الاشياء,أبو بكر الرّازيّ (محمّد بن زكريا),المنصوري في الطّبّ: أبو بكر الرّازيّ (ت، 313هـ)، شرح وتحقيق وتعليق: حازم البكريّ الصّدّيقيّ، منشورات معهد المخطوطات العربيّة، الكويت، ط1، (1408هـ/ 1987م).,اسْمُ فَاعِل,313,925,,,,,,221,,,لفظ الشاهد غير مضبوط في المصدر، وضُبِطَ بقرينة السياق.,,,0,True,False,False,False,0,0,True,True,True,ن313هـ=925م,,2024-09-15T10:36:34.197+03:00,
337759,6,170854,ركب,اسْتَرْكَبَ,استركب,اسْتَرْكَبَ [مُتَعَدٍّ بِالحَرْف],"""فَحِينَئِذٍ يَنْقَطِعُ عَنْكَ أَهْلُك، وَيَحِلُّ بِكَ عَمَلُك؛ فَتَرَى مَا قَدَّمَتْهُ يَدَاك، وَسَعَتْ فِيهِ قَدَمَاك، وَنَطَقَ بِهِ لِسَانُك، وَاسْتَرْكَبَتْ عَلَيْهِ جَوَارِحُك، وَلَحَظَتْ لَهُ عَيْنُك، وَانْطَوَى عَلَيْهِ غَيْبُك""",اسْتَرْكَبَ عَلَى المَعْصِيَةِ وَنَحْوِهَا: ارْتَكَبَهَا وَوَقَعَ فِيهَا.,استركب على المعصية ونحوها,أبو جعفر المنصور (عبد الله بن محمّد),تاريخ اليعقوبيّ: اليعقوبيّ (ت، 292هـ)، تحقيق: عبد الأمير مهنّا، شركة الأعلميّ للمطبوعات، بيروت، ط1، (1431هـ/ 2010م).,مُتَعَدٍّ بِالحَرْف,158,775,قَالَ يُوصِي ابْنَهُ وَوَلِيَّ عَهْدِهِ المَهْدِيَّ بِتَقْوَى اللهِ قَبْلَ أَنْ يُبَاغِتَهُ المَوْتُ:,,,,,334,2,,,,,0,True,False,False,False,0,1,True,True,True,ن158هـ=775م,,2024-09-15T10:36:17.23+03:00,
214830,6,138043,ركب,رَاكُوبَة,راكوبة,رَاكُوبَة [اسْم],"""وَالرَّكَّابَةُ: شِبْهُ فَسِيلَةٍ يَخْرُجُ فِي أَعْلَى النَّخْلَةِ عِنْدَ قِمَّتِهَا، رُبَّمَا حَمَلَتْ مَعَ أُمِّهَا، وَإِذَا قُلِعَتْ كَانَ أَفْضَلَ لِلْأُمِّ، وَيُقَالُ: إِنَّمَا هُوَ رَاكُوبَةٌ """,الرَّاكُوبَةُ: شِبْهُ فَسِيلَةٍ يَخْرُجُ فِي أَعْلَى النَّخْلَةِ عِنْدَ قِمَّتِهَا.,الراكوبة,الخليل بن أحمد الفراهيديّ,كتاب العين: الخليل بن أحمد الفراهيديّ (ت، 175هـ)، تحقيق: مهدي المخزومي، إبراهيم السامرائي، دار ومكتبة الهلال، القاهرة، د.ت.,اسْم,175,791,,,,,,363,5,,الاسمية غلبت على الوصفية في لفظ الراكوبة مثل الأدهم للقيْد؛ ولذلك وسمته بأنه اسم.,,,0,True,False,False,False,0,1,True,True,True,ن175هـ=791م,,2024-09-15T10:35:49.503+03:00,
225648,6,133545,ركب,مُرْتَكِبَة,مرتكبة,مُرْتَكِبَة [اسْمُ فَاعِل],"""وَارْتَكَبَتِ النَّاقَةُ البَوَّ، أَيْ: رَئِمَتْهُ، وَنُوقٌ مُرْتَكِبَاتٌ """,المُرْتَكِبَةُ مِنَ النُّوقِ: العَاطِفَةُ عَلَى وَلَدِهَا الآلِفَةُ لَهُ.,المرتكبة من النوق,الخليل بن أحمد الفراهيديّ,كتاب العين: الخليل بن أحمد الفراهيديّ (ت، 175هـ)، تحقيق: مهدي المخزومي، إبراهيم السامرائي، دار ومكتبة الهلال، القاهرة، د.ت.,اسْمُ فَاعِل,175,791,,,,,,363,5,,البَوُّ: ولد الناقة. اللسان (بوا). ورئِمَ الشيء: أحبَّه وألِفَه. اللسان (رئِمَ),,,0,True,False,False,False,0,1,True,True,True,ن175هـ=791م,,2024-09-15T10:35:52.227+03:00,
232748,6,133121,ركب,رَكَّابَة,ركابة,رَكَّابَة [اسْم],"""وَالرَّكَّابَةُ: شِبْهُ فَسِيلَةٍ يَخْرُجُ فِي أَعْلَى النَّخْلَةِ عِنْدَ قِمَّتِهَا، رُبَّمَا حَمَلَتْ مَعَ أُمِّهَا، وَإِذَا قُلِعَتْ كَانَ أَفْضَلَ لِلْأُمِّ""",الرَّكَّابَةُ: شِبْهُ فَسِيلَةٍ يَخْرُجُ فِي أَعْلَى النَّخْلَةِ عِنْدَ قِمَّتِهَا.,الركابة,الخليل بن أحمد الفراهيديّ,كتاب العين: الخليل بن أحمد الفراهيديّ (ت، 175هـ)، تحقيق: مهدي المخزومي، إبراهيم السامرائي، دار ومكتبة الهلال، القاهرة، د.ت.,اسْم,175,791,,,,,,363,5,,,,,0,True,False,False,False,0,1,True,True,True,ن175هـ=791م,,2024-09-15T10:35:53.64+03:00,
279815,6,133245,ركب,رَاكِبَة,راكبة,رَاكِبَة [اسْم],"""وَاسْتَحْلَسَ السَّنَامُ، إِذَا رَكِبَتْهُ رَوَادِفُ الشَّحْمِ وَرَوَاكِبُهُ """,رَاكِبَةُ الشَّحْمِ: طَبَقَةٌ مِنْهُ تَرْكَبُ أُخْرَى فِي مُقَدَّمِ السَّنَامِ.,راكبة الشحم,الخليل بن أحمد الفراهيديّ,كتاب العين: الخليل بن أحمد الفراهيديّ (ت، 175هـ)، تحقيق: مهدي المخزومي، إبراهيم السامرائي، دار ومكتبة الهلال، القاهرة، د.ت.,اسْم,175,791,,,,,,142,3,,"- استحلس الشحم: تراكم بعضه فوق بعض. - في مقاييس اللغة: "" ومن الباب: رواكب الشحم، وهي طرائق بعضها فوق بعض في مقدَّم السَّنَام... الواحدة راكبة."" 2/ 432.",رَوَاكِب,,0,True,False,True,False,0,1,True,True,True,ن175هـ=791م,,2024-09-15T10:36:07.233+03:00,
282002,6,57124,ركب,رَكِيب,ركيب,رَكِيب [اسْمُ مَفْعُول],""" وَالرَّكِيبُ : اسْمٌ لِلْمُرَكَّبِ فِي الشَّيْءِ، مِثْلُ الفَصِّ وَنَحْوِهِ، لِأَنَّ المُفَعَّلَ وَالمُفْعَلَ وَالمَفْعُولَ كُلَّهُ يُرَدُّ إِلَى فَعِيلٍ""",الرَّكِيبُ: المُرَكَّبُ فِي الشَّيْءِ، كَالفَصِّ فِي الخَاتَمِ.,الركيب,الخليل بن أحمد الفراهيديّ,كتاب العين: الخليل بن أحمد الفراهيديّ (ت، 175هـ)، تحقيق: مهدي المخزومي، إبراهيم السامرائي، دار ومكتبة الهلال، القاهرة، د.ت.,اسْمُ مَفْعُول,175,791,,,,,,363,5,,,,,0,True,False,False,False,0,2,True,True,True,ن175هـ=791م,,2024-09-15T10:36:07.57+03:00,
420119,6,57124,ركب,رَكِيب,ركيب,رَكِيب [اسْمُ مَفْعُول],وَلَمْ أَرَ لِلتِّرَاتِ بَعُدْنَ عَهْدًا***كَسَلِّ المَشْرَفِيَّةِ مِنْ قَرِيبِ تُصَوَّبُ فَوْقَهُمْ حِزَقُ العَوَالِي***وَغَابُ الخَطِّ مَهْزُوزَ الكُعُوبِ كَنَخْلِ سُمَيْحَةَ اسْتَعْلَى رَكِيبٌ ***تُكَفِّيهِ الرِّيَاحُ عَلَى رَكِيبِ,الرَّكِيبُ مِنَ النَّخْلِ: المَغْرُوسُ سَطْرًا بِإِزَاءِ سَطْرٍ.,الركيب من النخل,البُحْتُريّ (أبو عُبادة الوليد بن عبيد الطّائيّ البُحْتُريّ),ديوان البُحْتُريّ: عني بتحقيقه وشرحه والتعليق عليه: حسن كامل الصيرفي، دار المعارف، القاهرة، ط3، (1963م).,اسْمُ مَفْعُول,261,875,,,,,,101,1,,"في الموازنة بين شعر أبي تمام والبحتري:""و سميحة : موضع كثير النخيل. استعلى ركيب، أي: نخيل مركوب، عليه حمله كالراكب، أو يريد بالركيب الذي قد غرس سطرًا بإزاء سطر "". وفي تهذيب اللغة:"" وَفِي النَّوَادِر: يُقَال: رَكِيب من نخل، وَهُوَ مَا غُرسَ سطرًا على جَدْوَل أَو غير جدول"".",,,0,True,False,False,False,0,0,True,True,False,261هـ=875م,,2024-09-15T10:36:34.153+03:00,تاريخ استعمال الشّاهد، مرتبط بـ (ولاية الممدوح: الهيثم بن عبد الله، على الموصل). | ويُحتَمل أن يكون: الرَّكِيبُ مِنَ النَّخْلِ وَنَحْوِهِ: الرَّاكِبُ عَلَيْهِ حِمْلُهُ.
293402,6,133125,ركب,رَاكُوب,راكوب,رَاكُوب [اسْم],"""وَالرَّاكُوبُ: مَا يَنْبُتُ فِي جُذُوعِ النَّخْلِ، لَيْسَ لَهُ فِي الأَرْضِ عُرُوقٌ، وَالجَمِيعُ: الرَّوَاكِيبُ """,الرَّاكُوبُ: مَا يَنْبُتُ فِي جُذُوعِ النَّخْلِ، لَيْسَ لَهُ فِي الأَرْضِ عُرُوقٌ.,الراكوب,الخليل بن أحمد الفراهيديّ,كتاب العين: الخليل بن أحمد الفراهيديّ (ت، 175هـ)، تحقيق: مهدي المخزومي، إبراهيم السامرائي، دار ومكتبة الهلال، القاهرة، د.ت.,اسْم,175,791,,,,,,363,5,,,رَوَاكِيب,,0,True,False,True,False,0,1,True,True,True,ن175هـ=791م,,2024-09-15T10:36:09.547+03:00,
337894,6,149333,ركب,تَرَكَّبَ,تركب,تَرَكَّبَ [لَازِم],"""رَأَيْتُ مِنْهُمْ مَنْ يَزْعُمُ أَنَّ أَوَّلَ شَيْءٍ خُلِقَ فِي الهَيُولَى الأَقْدَارُ الثَّلَاثَةُ: الطُّولُ وَالعَرْضُ وَالعُمْقُ... ثُمَّ خُلِقَتِ الكَيْفِيَّاتُ الأَرْبَعُ الَّتِي هِيَ: الحَرَارَةُ وَالبُرُودَةُ وَالرُّطُوبَةُ وَاليُبُوسَةُ... ثُمَّ تَرَكَّبَتْ هَذِهِ الطَّبَائِعُ الأَرْبَعُ وَامْتَزَجَ بَعْضُهَا بِبَعْضٍ، فَكَانَتْ مِنْهَا جَمِيعُ هَذِهِ الأَشْخَاصِ وَالأَشْبَاحِ المَوْجُودَةِ فِي هَذَا العَالَمِ""",تَرَكَّبَتِ الأَشْيَاءُ: انْضَمَّ بَعْضُهَا إِلَى بَعْضٍ وَتَآلَفَتْ.,تركبت الاشياء,منسوب إلى جابر بن حَيّان,رسائل جابر بن حيان: جابر بن حيان (ت، 200هـ)، إعداد: أحمد فريد المزيدي، دار الكتب العلميّة، بيروت، ط1، (1427هـ/ 2006م).,لَازِم,200,815,قَالَ يَتَحَدَّثُ عَنْ رَأْيِ بَعْضِ الصَّابِئِينَ فِي نَشْأَةِ العَالَمِ:,,,,,81 - 82,,,,,,0,True,False,False,False,0,1,True,True,True,ن200هـ=815م,,2024-09-15T10:36:17.26+03:00,في المصدر: (الهيولي، خلفت): مُصحّف، وصوابُه: (الهَيُولَى، خُلِقَتِ).
337895,6,149333,ركب,تَرَكَّبَ,تركب,تَرَكَّبَ [مُتَعَدٍّ بِالحَرْف],"""وَقَالَ فِيثَاغُورْسُ : إِنَّ الوَاحِدَ هُوَ أَوَّلُ الأَعْدَادِ، وَلَيْسَ بِعَدَدٍ فِي نَفْسِهِ، وَمِنْهُ يَتَرَكَّبُ كُلُّ عَدَدٍ""",تَرَكَّبَ الشَّيْءُ مِنَ الشَّيْءِ: تَكَوَّنَ مِنْهُ وَتَأَلَّفَ.,تركب الشيء من الشيء,منسوب إلى جابر بن حَيّان,رسائل جابر بن حيان: جابر بن حيان (ت، 200هـ)، إعداد: أحمد فريد المزيدي، دار الكتب العلميّة، بيروت، ط1، (1427هـ/ 2006م).,مُتَعَدٍّ بِالحَرْف,200,815,,,,,,88,,,,,,0,True,False,False,False,0,2,True,True,True,ن200هـ=815م,,2024-09-15T10:36:17.26+03:00,
420174,6,149333,ركب,تَرَكَّبَ,تركب,تَرَكَّبَ [مُتَعَدٍّ بِالحَرْف],"""أَوَ مَا عَلِمْتَ أَنَّ الكَمِّيَّةَ، إِذَا كَانَتْ مُنَاسِبَةً لِلْكَيْفِيَّةِ، وَالكَيْفِيَّةُ بِإِزَائِهَا، وَالجَوْهَرُ مِنْهَا قَدْ تَرَكَّبَتْ عَلَيْهِ طَبَائِعُهُ دُفْعَةً وَاحِدَةً، فَطَبَائِعُهُ لَيْسَتْ تَكُونُ مَصْنُوعَةً، إِنَّمَا تَكُونُ صَنْعَةَ الخَالِقِ $s3 الَّتِي لَا فَسَادَ فِيهَا وَلَا عِلَّةَ؟""",تَرَكَّبَ الشَّيْءُ عَلَى الشَّيْءِ: تَثَبَّتَ عَلَيْهِ.,تركب الشيء على الشيء,منسوب إلى جابر بن حَيّان,رسائل جابر بن حيان: جابر بن حيان (ت، 200هـ)، إعداد: أحمد فريد المزيدي، دار الكتب العلميّة، بيروت، ط1، (1427هـ/ 2006م).,مُتَعَدٍّ بِالحَرْف,200,815,,,,,,212,,,,,,0,True,False,False,False,0,0,True,True,True,ن200هـ=815م,,2024-09-15T10:36:34.197+03:00,
338984,6,188708,ركب,مُتَرَكِّب,متركب,مُتَرَكِّب [اسْمُ فَاعِل],"""وَإِنْ كَانَ زَمَانُهُ مُتَضَادًّا فِي ذَاتِهِ لَا مِنْ جِهَةِ تَمَاثُلِ الأَشْيَاءِ المُتَرَكِّبَةِ، كَانَ مِنَ الأَشْيَاءِ الَّتِي كَانَ تَرْكِيبُهَا وَمَوْضِعُهَا صَحِيحًا، وَأَيَّامُهَا فَاسِدًا""",المُتَرَكِّبُ مِنَ الأَشْيَاءِ: الَّذِي تَكَوَّنَ وَتَأَلَّفَ مِنْ عَنَاصِرَ مُخْتَلِفَةٍ.,المتركب من الاشياء,منسوب إلى جابر بن حَيّان,رسائل جابر بن حيان: جابر بن حيان (ت، 200هـ)، إعداد: أحمد فريد المزيدي، دار الكتب العلميّة، بيروت، ط1، (1427هـ/ 2006م).,اسْمُ فَاعِل,200,815,قَالَ يَتَحَدَّثُ عَنِ الشَّيْءِ المُرَكَّبِ:,,,,,213- 214,,,,,,0,True,False,False,False,0,4,True,True,True,ن200هـ=815م,,2024-09-15T10:36:17.45+03:00,
339884,6,188708,ركب,مُتَرَكِّب,متركب,مُتَرَكِّب [اسْمُ فَاعِل],"""إِنَّ الجَوْهَرَ إِذَا تَرَكَّبَ عَلَيْهِ شَيْءٌ، فَأَوَّلُ مُتَرَكِّبٍ عَلَيْهِ الكَيْفِيَّةُ؛ فَيَصِيرُ ذَا لَوْنٍ، وَذَا حَالٍ مَعْلُومَةٍ، فَهُوَ جَوْهَرٌ بِكَيْفِيَّةٍ: إِمَّا طُولٍ، وَإِمَّا عَرْضٍ، وَإِمَّا عُمْقٍ، وَإِمَّا لَوْنٍ، وَإِمَّا شَيْءٍ مِنَ الأَشْيَاءِ""",المُتَركِّبُ عَلَى الشَّيْءِ: المُتَثَبِّتُ عَلَيْهِ.,المتركب على الشيء,منسوب إلى جابر بن حَيّان,رسائل جابر بن حيان: جابر بن حيان (ت، 200هـ)، إعداد: أحمد فريد المزيدي، دار الكتب العلميّة، بيروت، ط1، (1427هـ/ 2006م).,اسْمُ فَاعِل,200,815,,,,,,261,,,,,,0,True,False,False,False,0,0,True,True,True,ن200هـ=815م,,2024-09-15T10:36:17.62+03:00,
420234,6,188708,ركب,مُتَرَكِّب,متركب,مُتَرَكِّب [اسْمُ فَاعِل],"""وَإِنْ كَانَ سُوءُ المِزَاجِ مُتَرَكِّبًا مَعَ الرُّطُوبَةِ أَوِ اليُبُوسَةِ فِي أَيِّ نَوْعٍ كَانَ، زِدْتَ فِي الأَدْوِيَةِ وَالأَغْذِيَةِ مَا يُقَابِلُ اليُبُوسَةَ وَالرُّطُوبَةَ""",المُتَرَكِّبُ مَعَ الشَّيْءِ: المُنْضَمُّ مَعَهُ.,المتركب مع الشيء,أحمد بن محمّد الطَّبَريّ,الأدوية العينية في كتاب المعالجات البقراطية تحقيقا ودراسة: أحمد بن محمّد الطَّبَريّ (ت، 360هـ)، إعداد: أسامة الخليف، رسالة ماجستير، جامعة حلب، حلب، (2013م).,اسْمُ فَاعِل,360,971,,,,,,206,,,,,,0,True,False,False,False,0,0,True,True,True,ن360هـ=971م,,2024-09-15T10:36:34.197+03:00,
420238,6,188708,ركب,مُتَرَكِّب,متركب,مُتَرَكِّب [اسْمُ فَاعِل],"""وَالدَّيْسَمُ طَائِرٌ- أَيْضًا- مُتَرَكِّبٌ بَيْنَ الزُّنْبُورِ وَالنَّحْلِ، وَالزَّرَافَةُ مُتَرَكِّبَةٌ بَيْنَ الذِّيخِ وَالنَّاقَةِ""",المُتَرَكِّبُ بَيْنَ شَيْئَيْنِ: الَّذِي تَكْوِينُهُ وَسَطٌ بَيْنَهُمَا.,المتركب بين شيئين,أبو هلال العسكريّ (الحسن بن عبد الله),كتاب جمهرة الأمثال: أبو هلال العسكريّ (ت، 395هـ)، حققه وعلق حواشيه ووضع فهارسه: محمّد أبو الفضل إبراهيم، عبد المجيد قطامش، دار الجيل- دار الفكر، بيروت، ط2، (1408هـ/ 1988م).,اسْمُ فَاعِل,395,1005,,,,,,531,1,,المعنى مستنبط من السياق، وهو جديد لعدم وروده في المعاجم.,,,0,True,False,False,False,0,0,True,True,True,ن395هـ=1005م,,2024-09-15T10:36:34.197+03:00,
337657,6,155783,ركب,إِرْكَاب,اركاب,إِرْكَاب [مَصْدَر],وَمَا بِكَ إِرْكَابِي مِنَ الرُّشْدِ مَرْكَبًا*** أَلَا إِنَّمَا حَاوَلْتَ رُشْدَ الرَّكَائِبِ,إِرْكَابُهُ المَرْكَبَ وَنَحْوَهُ: جَعْلُهُ يَرْكَبُ عَلَيْهِ.,اركابه المركب ونحوه,أبو تمّام (حبيب بن أوس),شرح ديوان أبي تمّام: الخطيب التِّبْريزي (ت، 502هـ)، قدم له ووضع هوامشه وفهارسه: راجي الأسمر، دار الكتاب العربي، بيروت، ط2، (1414هـ/ 1994م).,مَصْدَر,226,841,,,,,,112,1,,,,,0,True,False,False,False,0,1,True,True,False,226هـ=841م,,2024-09-15T10:36:17.203+03:00,تاريخ استعمال الشّاهد، مرتبط بـ (وفاة الممدوح بالقصيدة: أبي دُلَف العِجْليّ).
419728,6,301730,ركب,رُكْبَانِيّ,ركبانى,رُكْبَانِيّ [اسْم],"""إِنَّ العَرَبَ كَانَتْ تَتَغَنَّى بِالرُّكْبَانِيِّ، وَهُوَ النَّشِيدُ بِالتَّمْطِيطِ وَالمَدِّ، إِذَا رَكِبَتِ الإِبِلَ، وَإِذَا تَبَطَّحَتْ عَلَى الأَرْضِ، وَإِذَا جَلَسَتْ فِي الأَفْنِيَةِ، وَعَلَى أَكْثَرِ أَحْوَالِهَا""",الرُّكْبَانِيُّ: نَوْعٌ مِنْ إِنْشَادِ الرُّكْبَانِ، فِيهِ مَدٌّ وَتَمْطِيطٌ.,الركباني,أبو عبد الله ابن الأعرابيّ اللُّغويّ (محمّد بن زياد),غريب الحديث: أبو سليمان الخَطّابيّ البُسْتيّ (ت، 388هـ)، تحقيق: عبد الكريم إبراهيم العزباوي، جامعة أم القرى، مكة المكرمة، ط2، (1422هـ/ 2001م).,اسْم,231,845,,,,,,358,1,,,,,0,True,False,False,False,0,1,True,True,True,ن231هـ=845م,,2024-09-15T10:36:34.117+03:00,
338037,6,151719,ركب,رِكَابِيّ,ركابى,رِكَابِيّ [صِفَة],"""ثُمَّ يُجْمَعُ فِي مِغْرَفَةِ حَدِيدٍ أَوْ طِنْجِيرٍ، وَيُصَبُّ عَلَيْهِ مِنَ الزَّيْتِ الجَيِّدِ الرِّكَابِيِّ """,الرِّكَابِيُّ مِنَ الزَّيْتِ: الَّذِي يُعْمَلُ مِنَ الزَّيْتُونِ النَّضِيجِ الأَسْوَدِ، وَيُحْمَلُ مِنَ الشَّامِ عَلَى ظُهُورِ الإِبِلِ.,الركابي من الزيت,ابن سهل الطَّبريّ (عليّ بن سهل),فردوس الحكمة في الطّب: ابن سهل الطَّبريّ (ت، 247هـ)، اعتنى بنسخه وتصحيحه: محمّد زبير الصديقي، مطبع آفتاب، برلين، (1928م).,صِفَة,235,849,قَالَ يَصِفُ صِنَاعَةَ مَرْهَمٍ:,,,,,497,,,"- في كتاب الصيدنة في الطب لأبي الريحان البيروني:"" والزّيت الرِكابّي: ما حمل من الشّام على الرّكاب وهي الأبل، وهو المعمول من الزّيتون النّضيج الأسود وهو حارّ "". وفي تاج العروس (ركب):"" ويُقَال: زَيْتٌ رِكَابِيٌّ؛ لأَنَّهُ يُحْمَلُ مِنَ الشَّأْمِ على ظُهُورِ الإِبِلِ"". - ورد لفظ الشاهد بهذا المعنى في سياقات كثيرة.",,,0,True,False,False,False,0,3,True,True,False,235هـ=849م,,2024-09-15T10:36:17.26+03:00,تاريخ استعمال الشّاهد، مرتبط بـ (تاريخ تأليف الكتاب).
419634,6,151719,ركب,رِكَابِيّ,ركابى,رِكَابِيّ [صِفَة],"""اسْتَدْعَى رِكَابِيًّا مِنْ رِكَابِيَّةِ القَاضِي التَّنُوخِيِّ، وَقَالَ لَهُ: أَيْنَ كُنْتُمُ اليَوْمَ؟""",الرِّكَابِيُّ مِنَ الأَشْخَاصِ: الَّذِي يَسِيرُ بِجِوَارِ رِكَابِ الفَرَسِ.,الركابي من الاشخاص,ابن مسكويه (أحمد بن محمّد بن يعقوب),تجارِب الأُمَم وتعاقب الهِمَم: ابن مسكويه (ت، 421هـ)، حققه وقدم له: أبو القاسم إمامي، دار سروش، طهران، ط2، (1422هـ/ 2001م).,صِفَة,369,979,قَالَ يُخْبِرُ عَنْ أَبِي الفَضْلِ الشِّيرَازِيِّ:,,,,,29,7,,في نشوار المحاضرة 4 / 95 في الهامش: الركابي: الذي يأخذ بركاب الفارس، أو: الذي يسير إلى جوار ركاب الفارس. وقد يطلق على السُّعاة وصغار المستخدمين.,رِكَابِيَّة,,0,True,False,True,False,0,0,True,True,False,369هـ=979م,,2024-09-15T10:36:34.083+03:00,لفظ الشّاهد جمع غير قياسيّ. | تاريخ استعمال الشّاهد، مرتبط بـ (تاريخ تأليف الكتاب).
419957,6,151719,ركب,رِكَابِيّ,ركابى,رِكَابِيّ [صِفَة],"""نَشَأَ رِكَابِيَّانِ لِمُعِزِّ الدَّوْلَةِ، يُعْرَفُ أَحَدُهُمَا بِمَرْعُوشٍ، وَالآخَرُ بِفَضْلٍ، يَسْعَى كُلُّ وَاحِدٍ مِنْهُمَا نَيِّفًا وَثَلَاثِينَ فَرْسَخًا فِي يَوْمٍ، مِنْ طُلُوعِ الشَّمْسِ إِلَى غُرُوبِهَا، يَتَرَدَّدُونَ مَا بَيْنَ عُكْبَرَا وَبَغْدَادَ. وَقَدْ رَتَّبَ عَلَى كُلِّ فَرْسَخٍ مِنَ الطَّرِيقِ قَوْمًا يَحُضُّونَ عَلَيْهِمْ، فَصَارُوا أَئِمَّةَ السُّعَاةِ بِبَغْدَادَ، وَانْتَسَبَ السُّعَاةُ إِلَيْهِمْ، وَتَعَصَّبَ النَّاسُ لَهُمْ""",الرِّكَابِيُّ مِنَ الأَشْخَاصِ: السَّاعِي المُكَلَّفُ بِجَمْعِ الصَّدَقَاتِ، أَوْ إِيصَالِ الرَّسَائِلِ وَنَحْوِهَا.,الركابي من الاشخاص,أبو عليّ التَّنوخيّ (المُحَسّن بن عليّ),نِشوار المحاضرة وأخبار المذاكرة: أبو عليّ التَّنوخيّ (ت، 384هـ)، تحقيق: عبّود الشالجي، دار صادر، بيروت، ط2، (1995م).,صِفَة,380,990,,,,,,218,4,,"- أثبت السياق طويلا من أجل إيضاح المعنى. - في المصدر 4 / 95 في الهامش: الركابي: الذي يأخذ بركاب الفارس، أو: الذي يسير إلى جوار ركاب الفارس. وقد يطلق على السُّعاة، وصغار المستخدمين. - ورد لفظ الشاهد في المصدر أكثر من مرة، مرادا به الساعي المكلف بإيصال الرسائل، ومن ذلك قوله في 6 / 162:""فما بلغت فم الصلح، حتى صاح بنا ركابيّان وردا من البصرة، ومعهما كتاب بهاء الدولة إلىّ بالانحدار"".",,,0,True,False,False,False,0,0,True,True,False,380هـ=990م,,2024-09-15T10:36:34.153+03:00,تاريخ استعمال الشّاهد، مرتبط بـ (تاريخ تأليف الكتاب).
